StartDate,EndDate,Block,Treatment,Plot,Replicate,SamplingMethod,Family,Genus,Species,Males,Females,Immature
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,1,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,3,0,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,6
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,1,0,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,5
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,7
20080718,20080728,Ridge,Hardwood,7,3,Pitfall,LINYPHIIDAE,immLiny,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,7
20080718,20080728,Ridge,Hardwood,7,3,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Walckenaeria,pallida,0,1,0
20080718,20080728,Ridge,Hardwood,7,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,21
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,2,0,0
20080519,20080529,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,2
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,THERIDIIDAE,Robertus,riparius,1,0,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,1,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,3,0
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,LYCOSIDAE,Pirata,montanus,1,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,3
20080519,20080529,Ridge,Hardwood,7,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,3
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,6,1,0
20080718,20080728,Ridge,Hardwood,7,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,5
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Scylaceus,pallidus,0,3,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,2,3,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,2,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,2,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,LinytoID,ms_bracket_(species5),0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LYCOSIDAE,Trochosa,terricola,1,0,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,0,1,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,6
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,22
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,20
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,13
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,1,0
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,3
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,2,0
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,18
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,33
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,3
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,2
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,1
20080922,20081002,Ridge,Hardwood,7,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,11
20080718,20080728,Ridge,Hardwood,7,5,Litter_sifting,LIOCRANIDAE,immLioc,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,23
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,4
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,6
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,10
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,5
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,2,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,22
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Centromerus,cornupalpis,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,3
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,14
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,1,0,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,3,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,0,1,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Robertus,pumilus,1,0,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,0,3,0
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,23
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,SALTICIDAE,Eris,militaris,0,2,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,17
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,4
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,14
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,7
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,3
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,27
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,0,1,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,15,6,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,3
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,Robertus,riparius,1,1,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,GNAPHOSIDAE,Zelotes,duplex,0,2,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,4,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,0,2,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,DICTYNIDAE,Cicurina,itasca,0,1,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,2,0
20080922,20081002,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Sisicus,penifusifer,1,0,0
20080519,20080529,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,2,1,0
20080519,20080529,Valley,Hardwood,8,3,Pitfall,LYCOSIDAE,Pirata,montanus,4,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,14
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,Cicurina,arcuata,0,2,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Walckenaeria,castanea,0,1,0
20080922,20081002,Valley,Hardwood,8,3,Pitfall,AGELENIDAE,immAgel,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,3
20080519,20080529,Valley,Hardwood,8,3,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,9,0,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,13
20080519,20080529,Valley,Hardwood,8,3,Pitfall,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080519,20080529,Valley,Hardwood,8,3,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,3,2,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LYCOSIDAE,Trochosa,terricola,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,2,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,0,4,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,0,2,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,4
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Sisicus,penifusifer,1,0,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,2,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,1,3,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Tenuiphantes,sabulosus,1,0,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,27
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,Cicurina,robusta,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,24
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,2
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,6
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,Robertus,riparius,2,2,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,Cicurina,brevis,0,4,0
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,10,0,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,THOMISIDAE,Xysticus,elegans,1,0,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,HAHNIDAE,immHahn,sp.,0,0,2
20080519,20080529,Valley,Hardwood,8,4,Pitfall,LINYPHIIDAE,Walckenaeria,directa,1,0,0
20080519,20080529,Valley,Hardwood,8,4,Pitfall,DICTYNIDAE,Dictyna,minuta,1,0,0
20080519,20080529,Valley,Hardwood,8,4,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,3,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,Robertus,riparius,1,2,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,UNKNOWN,unk_toID,ms_ventral_spike,1,0,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,AMAUROBIIDAE,Amaurobius,borealis,6,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,LYCOSIDAE,Pirata,montanus,4,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,LIOCRANIDAE,Agroeca,ornata,3,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,THOMISIDAE,Xysticus,fraternus,1,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,THERIDIIDAE,Robertus,riparius,2,0,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080519,20080529,Valley,Hardwood,8,1,Pitfall,LINYPHIIDAE,Eperigone,maculata,1,0,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Valley,Hardwood,8,1,Pitfall,HAHNIDAE,immHahn,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,1,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Tenuiphantes,zebra,1,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Macrargus,multesimus,0,1,0
20080519,20080529,Valley,Hardwood,8,5,Pitfall,LYCOSIDAE,Pirata,montanus,1,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,11
20080519,20080529,Valley,Hardwood,8,5,Pitfall,LIOCRANIDAE,Agroeca,ornata,1,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,6
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080922,20081002,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,1,2,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,5,Pitfall,AMAUROBIIDAE,Wadotes,calcaratus,1,0,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080922,20081002,Valley,Hardwood,8,5,Litter_sifting,AGELENIDAE,immAgel,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,3,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,Lathys,foxi,0,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,2,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,7,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,HAHNIIDAE,Neoantistea,magna,2,1,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,12
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,9
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,GNAPHOSIDAE,immGnap,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,3
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,13
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,9
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,4
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,HAHNIIDAE,Neoantistea,magna,4,0,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,DICTYNIDAE,Lathys,foxi,0,1,1
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,3,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,2,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LINYPHIIDAE,Ceraticelus,minutus,0,1,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,SALTICIDAE,Neon,nelli,0,1,0
20080922,20081002,Valley,Hardwood,8,3,Pitfall,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,5
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,0,4,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LYCOSIDAE,Pirata,montanus,0,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,4,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,THERIDIIDAE,Robertus,riparius,2,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,5,5,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,4,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Centromerus,persolutus,0,2,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,0,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,1,0,0
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,7
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,LIOCRANIDAE,Agroeca,ornata,0,1,0
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,5
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,22
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,2
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,12
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,16
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,8
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,2
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,THERIDIIDAE,immTher,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,DICTYNIDAE,immDict,sp.,0,0,6
20080718,20080728,Valley,Hardwood,8,1,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,9
20080519,20080529,Valley,Hardwood,8,4,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,5
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,1,0,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,CORINNIDAE,Phrurotimpus,alarius,0,3,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,THERIDIIDAE,Robertus,riparius,0,1,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,3,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,5,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,AMAUROBIIDAE,Callobius,bennetti,0,1,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,2,1,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceraticelus,laetabilis,0,1,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Ceratinella,brunnea,0,1,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,Eperigone,maculata,0,2,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Collinsia,oxypaederotipus,6,2,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,CORINNIDAE,Phrurotimpus,borealis,1,0,0
20080519,20080529,Valley,Hardwood,8,2,Litter_sifting,LINYPHIIDAE,Walckenaeria,minuta,0,1,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Pholcomma,hirsutum,2,0,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,THERIDIIDAE,Robertus,riparius,1,0,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,SALTICIDAE,immSalt,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,THOMISIDAE,immThom,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LYCOSIDAE,immLyco,sp.,0,0,2
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,AMAUROBIIDAE,immAmau,sp.,0,0,4
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,CORINNIDAE,immCori,sp.,0,0,9
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,HAHNIDAE,immHahn,sp.,0,0,1
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,LINYPHIIDAE,immLiny,sp.,0,0,10
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,UNKNOWN,immUnkn,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,1,Pitfall,HAHNIIDAE,Neoantistea,magna,1,0,0
20080519,20080529,Valley,Hardwood,8,3,Litter_sifting,CLUBIONIDAE,Clubiona,spiralis,0,1,0
20080718,20080728,Valley,Hardwood,8,3,Pitfall,LINYPHIIDAE,Centromerus,cornupalpis,0,1,0
20080718,20080728,Valley,Hardwood,8,5,Litter_sifting,AMAUROBIIDAE,Amaurobius,borealis,0,1,0
20080718,20080728,Valley,Hardwood,8,5,Pitfall,AMAUROBIIDAE,immAmau,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,5,Pitfall,CORINNIDAE,immCori,sp.,0,0,1
20080718,20080728,Valley,Hardwood,8,5,Pitfall,CORINNIDAE,Phrurotimpus,alarius,0,1,0
20080718,20080728,Valley,Hardwood,8,5,Pitfall,LINYPHIIDAE,Collinsia,oxypaederotipus,0,1,0
20080718,20080728,Valley,Hardwood,8,5,Pitfall,HAHNIIDAE,Neoantistea,magna,2,0,0
20080718,20080728,Valley,Hardwood,8,4,Pitfall,LYCOSIDAE,immLyco,sp.,0,0,1
